,Tm,Lg,Fld%,Rdrs,Season,RAA,WAA,RAR,WAR,Salary,Acquired,BA,OBP,SLG,OPS,OPS+,Bat,Pos_C,Pos_1B,Pos_2B,Pos_3B,Pos_SS,Pos_OF,Num_Pos,R/AB,2B/AB,3B/AB,HR/AB,RBI/AB,BB/PA,SB - CS,BB - SO,E/Def-Inn,DP/Def-Inn,cluster
1887,BAL,AL,0.988,-7,2014,-9,-0.9,-6,-0.7,517500.0,Traded,0.288,0.297,0.329,0.626,76.0,S,0,0,1,0,0,0,1,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0,0.0273972602739726,0.0,1,-14,0.006242197253433209,0.08739076154806492,2
1888,TBR,AL,0.992,-4,2014,-12,-1.1,12,1.2,1000000.0,Free Agency,0.29,0.336,0.38,0.716,106.0,L,0,1,0,0,0,0,1,0.09833333333333333,0.045,0.0,0.015,0.115,0.0629800307219662,4,-39,0.006746626686656672,0.05847076461769116,2
1889,TBR,AL,0.967,-2,2014,9,1.3,34,3.7,7500000.0,Amateur Draft,0.253,0.32,0.404,0.724,107.0,R,0,0,0,1,0,0,1,0.1330128205128205,0.041666666666666664,0.0016025641025641025,0.035256410256410256,0.14583333333333334,0.08142857142857143,5,-76,0.009412105415580654,0.01954821894005213,3
1890,BAL,AL,0.993,10,2014,7,0.8,14,1.5,510500.0,Traded,0.247,0.309,0.385,0.694,94.0,L,0,0,0,0,0,1,1,0.1781609195402299,0.034482758620689655,0.017241379310344827,0.022988505747126436,0.09195402298850575,0.07614213197969544,3,-18,0.001999600079984003,0.0,3
1891,OAK,AL,0.974,-9,2014,-11,-1.0,10,1.0,5250000.0,Traded,0.249,0.321,0.355,0.676,94.0,S,0,0,0,0,1,0,1,0.11752988047808766,0.05776892430278884,0.00597609561752988,0.01195219123505976,0.099601593625498,0.09010600706713781,0,-28,0.011342814763109678,0.061949219090829774,2
1892,MIA,NL,0.977,-3,2014,-9,-1.1,-3,-0.5,510000.0,Free Agency,0.251,0.283,0.296,0.58,63.0,R,0,1,1,1,1,1,5,0.10614525139664804,0.027932960893854747,0.0,0.00558659217877095,0.05027932960893855,0.042328042328042326,1,-40,0.011692487576731948,0.061385559777842734,2
1893,MIL,NL,0.996,22,2014,41,4.3,62,6.4,2000000.0,Amateur Draft,0.301,0.373,0.465,0.837,131.0,R,1,1,0,0,0,0,2,0.12478632478632479,0.0905982905982906,0.003418803418803419,0.022222222222222223,0.11794871794871795,0.10076335877862595,0,-5,0.003813300793166565,0.01067724222086638,1
1894,CIN,NL,1.0,-6,2014,-15,-1.9,-2,-0.6,8500000.0,Free Agency,0.244,0.308,0.375,0.683,91.0,R,0,0,0,0,0,1,1,0.0784313725490196,0.056022408963585436,0.0,0.025210084033613446,0.12605042016806722,0.0775,-2,-63,0.0,0.0,2
1895,BAL,AL,0.962,5,2014,8,1.0,20,2.2,519000.0,Amateur Draft,0.278,0.324,0.431,0.755,110.0,R,0,0,0,1,0,0,1,0.1162079510703364,0.04281345565749235,0.0,0.03669724770642202,0.09785932721712538,0.05649717514124294,2,-48,0.01221001221001221,0.02306335639668973,3
1896,MULTIPLE,MLB,0.989,14,2014,4,0.5,12,1.3,500000.0,Traded,0.249,0.281,0.326,0.607,72.0,R,0,0,0,0,0,1,1,0.09502262443438914,0.03619909502262444,0.0,0.013574660633484163,0.08597285067873303,0.03375527426160337,8,-59,0.003745318352059925,0.003745318352059925,2
1897,BAL,AL,1.0,1,2014,-6,-0.4,18,1.9,15000000.0,Amateur Draft,0.276,0.342,0.386,0.729,104.0,L,0,1,0,0,0,1,2,0.1261682242990654,0.04205607476635514,0.001557632398753894,0.021806853582554516,0.0778816199376947,0.08732394366197183,2,-22,0.0,0.0015002625459455405,3
1898,PIT,NL,0.968,3,2014,26,2.8,44,4.5,500000.0,Amateur Free Agent,0.291,0.356,0.453,0.808,127.0,R,0,0,0,0,0,1,1,0.14747474747474748,0.05858585858585859,0.012121212121212121,0.026262626262626262,0.11313131313131314,0.060550458715596334,19,-98,0.005429864253393665,0.0,1
1899,TEX,AL,0.982,16,2014,20,2.4,41,4.4,3750000.0,Amateur Free Agent,0.274,0.325,0.364,0.689,92.0,L,0,0,0,0,0,1,1,0.1275797373358349,0.024390243902439025,0.013133208255159476,0.013133208255159476,0.075046904315197,0.06689536878216124,19,-75,0.006414882527463716,0.0024055809477988937,1
1900,PIT,NL,0.994,21,2014,39,4.2,54,5.7,8500000.0,Free Agency,0.29,0.402,0.43,0.832,135.0,R,1,0,0,0,0,0,1,0.11873350923482849,0.052770448548812667,0.0,0.029023746701846966,0.17678100263852242,0.1282608695652174,0,-19,0.005318017443097213,0.007445224420336099,1
1901,DET,AL,0.983,-4,2014,28,3.3,51,5.5,12000000.0,Free Agency,0.335,0.409,0.565,0.974,172.0,S,1,1,0,0,0,0,2,0.15508021390374332,0.058823529411764705,0.0,0.0570409982174688,0.1836007130124777,0.10920436817472699,1,28,0.016605778811026237,0.07970773829292593,1
1902,MIA,NL,0.998,8,2014,-4,-0.6,2,0.0,1500000.0,Traded,0.2,0.263,0.274,0.537,52.0,R,1,0,0,0,0,0,1,0.06857142857142857,0.04,0.0,0.011428571428571429,0.06857142857142857,0.07692307692307693,0,-49,0.002113271344040575,0.0084530853761623,2
1903,MIN,AL,0.997,1,2014,-3,-0.1,16,1.7,23000000.0,Amateur Draft,0.277,0.361,0.371,0.732,107.0,L,0,1,0,0,0,0,1,0.13186813186813187,0.05934065934065934,0.004395604395604396,0.008791208791208791,0.12087912087912088,0.11583011583011583,3,-36,0.0035252643948296123,0.099882491186839,3
1904,KCR,AL,1.0,-6,2014,-11,-1.2,-10,-1.0,1325000.0,Traded,0.15,0.222,0.175,0.397,13.0,R,0,0,0,0,0,1,1,0.1,0.025,0.0,0.0,0.075,0.044444444444444446,-1,-18,0.0,0.0,0
1905,MULTIPLE,MLB,0.994,-1,2014,-3,-0.4,3,0.2,1587500.0,Traded,0.212,0.31,0.425,0.734,104.0,R,0,1,0,0,0,1,2,0.10273972602739725,0.0684931506849315,0.0,0.04794520547945205,0.15753424657534246,0.11904761904761904,0,-15,0.0030845157310302285,0.015422578655151141,3
1906,SDP,NL,0.988,1,2014,-6,-0.8,3,0.1,5000000.0,Traded,0.235,0.29,0.331,0.621,81.0,R,0,0,0,0,0,1,1,0.09561752988047809,0.05179282868525897,0.01593625498007968,0.00398406374501992,0.05976095617529881,0.06985294117647059,1,-37,0.003169572107765452,0.001584786053882726,2
1907,NYY,AL,0.997,9,2014,0,0.2,20,2.1,17000000.0,Free Agency,0.232,0.286,0.406,0.692,94.0,L,1,1,0,0,0,0,2,0.11515151515151516,0.030303030303030304,0.00202020202020202,0.046464646464646465,0.15151515151515152,0.05947955390334572,0,-45,0.0030241935483870967,0.011088709677419355,3
1908,PIT,NL,0.981,-11,2014,43,4.4,63,6.4,7250000.0,Amateur Draft,0.314,0.41,0.542,0.952,166.0,R,0,0,0,0,0,1,1,0.1624087591240876,0.06934306569343066,0.010948905109489052,0.04562043795620438,0.15145985401459855,0.12962962962962962,15,-31,0.004665629860031105,0.0,1
1909,LAA,AL,0.965,1,2014,-4,-0.4,-1,-0.1,850000.0,Free Agency,0.171,0.256,0.197,0.453,34.0,R,0,0,1,1,1,0,3,0.05263157894736842,0.02631578947368421,0.0,0.0,0.06578947368421052,0.07692307692307693,0,-11,0.013736263736263736,0.034340659340659344,0
1910,MIA,NL,0.979,-7,2014,-9,-1.3,12,0.9,1100000.0,Free Agency,0.287,0.355,0.357,0.712,101.0,R,0,0,0,1,0,0,1,0.09090909090909091,0.04707792207792208,0.0016233766233766235,0.006493506493506494,0.12337662337662338,0.09696092619392185,2,-35,0.004967357365881351,0.02412716434856656,2
1911,COL,NL,0.982,-3,2014,10,1.1,16,1.7,750000.0,Free Agency,0.315,0.398,0.512,0.91,138.0,R,1,0,0,0,0,0,1,0.13690476190476192,0.05357142857142857,0.0,0.047619047619047616,0.13095238095238096,0.11458333333333333,-3,-20,0.014778325123152709,0.0024630541871921183,3
1912,WSN,NL,0.97,-1,2014,-10,-1.2,-5,-0.7,5000000.0,Free Agency,0.173,0.28,0.237,0.517,45.0,L,0,0,0,0,0,1,1,0.07194244604316546,0.04316546762589928,0.0,0.007194244604316547,0.050359712230215826,0.09876543209876543,3,-19,0.006289308176100629,0.0,2
1913,SDP,NL,0.997,0,2014,0,-0.1,8,0.7,501200.0,Amateur Draft,0.233,0.286,0.408,0.694,99.0,R,0,1,0,0,0,1,2,0.12916666666666668,0.04583333333333333,0.008333333333333333,0.0375,0.1125,0.05405405405405406,5,-61,0.002211900022119,0.064145100641451,3
1914,PIT,NL,0.982,4,2014,6,0.5,24,2.3,515500.0,Amateur Draft,0.255,0.305,0.387,0.693,94.0,R,0,0,0,0,1,1,2,0.11067193675889328,0.0533596837944664,0.003952569169960474,0.023715415019762844,0.10869565217391304,0.06306306306306306,3,-54,0.008986193938403726,0.06535413773384528,3
1915,CIN,NL,0.997,-4,2014,33,3.5,47,4.9,525000.0,Amateur Draft,0.273,0.359,0.534,0.893,147.0,R,1,0,0,0,0,0,1,0.140625,0.06510416666666667,0.0,0.06510416666666667,0.20833333333333334,0.09318181818181819,-2,-62,0.003204443494979705,0.005340739158299509,1
1916,BOS,AL,0.972,-4,2014,-21,-2.2,-12,-1.4,540000.0,Amateur Draft,0.191,0.256,0.265,0.522,46.0,R,0,1,0,1,0,0,2,0.06511627906976744,0.046511627906976744,0.0,0.009302325581395349,0.08837209302325581,0.0641025641025641,0,-55,0.0076175966482574745,0.019043991620643685,2
1917,SEA,AL,0.958,-6,2014,-2,-0.1,13,1.3,510100.0,Amateur Draft,0.221,0.288,0.365,0.653,88.0,L,0,0,1,1,1,0,3,0.12806539509536785,0.04087193460490463,0.010899182561307902,0.027247956403269755,0.09809264305177112,0.0827250608272506,2,-61,0.019505184272661943,0.05235602094240838,2
1918,TBR,AL,0.997,-1,2014,-26,-2.9,-18,-2.0,1750000.0,Free Agency,0.178,0.23,0.187,0.417,22.0,R,1,0,0,0,0,0,1,0.017777777777777778,0.008888888888888889,0.0,0.0,0.044444444444444446,0.05668016194331984,3,-41,0.0031842063365706097,0.0031842063365706097,0
1919,STL,NL,0.998,8,2014,17,1.8,32,3.2,15000000.0,Amateur Draft,0.282,0.333,0.386,0.719,102.0,R,1,1,0,0,0,0,2,0.09900990099009901,0.05198019801980198,0.0,0.017326732673267328,0.09405940594059406,0.06292134831460675,0,-27,0.0021272069772388853,0.010636034886194426,3
1920,ARI,NL,0.988,10,2014,-5,-0.8,13,1.0,10000000.0,Amateur Free Agent,0.243,0.329,0.37,0.699,95.0,L,1,0,0,0,0,0,1,0.081799591002045,0.04703476482617587,0.0,0.026584867075664622,0.147239263803681,0.1,-4,-41,0.011284722222222222,0.010416666666666666,3
1921,WSN,NL,0.985,1,2014,-1,-0.2,2,0.2,507900.0,Amateur Draft,0.231,0.3,0.385,0.685,88.0,R,0,1,0,0,0,1,2,0.08791208791208792,0.02197802197802198,0.0,0.04395604395604396,0.15384615384615385,0.07,0,-22,0.015864621893178214,0.08461131676361713,2
1922,MULTIPLE,AL,0.996,0,2014,-22,-2.3,-7,-0.9,7410000.0,Free Agency,0.218,0.274,0.338,0.612,75.0,S,0,1,0,0,0,0,1,0.07629427792915532,0.05449591280653951,0.0,0.021798365122615803,0.11444141689373297,0.06733167082294264,0,-41,0.004780114722753346,0.10994263862332697,2
1923,COL,NL,0.997,10,2014,16,1.7,34,3.4,5000000.0,Free Agency,0.319,0.364,0.496,0.86,125.0,L,0,1,0,0,0,0,1,0.12350597609561753,0.06374501992031872,0.00597609561752988,0.03386454183266932,0.16334661354581673,0.06181818181818182,-3,-26,0.003619254433586681,0.11038726022439377,1
1924,SEA,AL,0.996,2,2014,-1,0.1,13,1.4,1750000.0,Traded,0.262,0.315,0.42,0.735,111.0,L,0,1,0,0,0,1,2,0.12202380952380952,0.05952380952380952,0.0,0.03273809523809524,0.1130952380952381,0.06575342465753424,3,-35,0.004098360655737705,0.06557377049180328,3
1925,SFG,NL,0.989,-11,2014,-5,-0.7,11,0.9,6000000.0,Free Agency,0.279,0.336,0.475,0.811,130.0,R,0,1,0,0,0,1,2,0.1095890410958904,0.0730593607305936,0.00684931506849315,0.0365296803652968,0.13926940639269406,0.06431535269709543,0,-90,0.005463883728554256,0.0448038465741449,3
1926,OAK,AL,0.989,-2,2014,-1,0.1,20,2.1,4100000.0,Free Agency,0.234,0.334,0.438,0.772,120.0,L,0,1,0,0,0,1,2,0.14,0.046,0.004,0.05,0.162,0.11551724137931034,1,-86,0.006310854670032455,0.04417598269022719,3
1927,KCR,AL,0.947,-5,2014,-17,-1.7,1,0.1,549000.0,Amateur Draft,0.212,0.271,0.361,0.632,75.0,L,0,0,0,1,0,0,1,0.09846827133479212,0.045951859956236324,0.002188183807439825,0.03282275711159737,0.11816192560175055,0.07,1,-39,0.016547639784009752,0.012192997735586134,2
1928,NYM,NL,0.975,-9,2014,6,0.5,25,2.3,5700000.0,Amateur Draft,0.289,0.332,0.403,0.734,111.0,L,0,1,1,1,0,0,3,0.1325503355704698,0.06208053691275168,0.003355704697986577,0.015100671140939598,0.09563758389261745,0.06074766355140187,8,-47,0.01169864295741694,0.07175167680549056,3
1929,CLE,AL,0.986,-11,2014,-19,-1.9,-2,-0.3,5500000.0,Free Agency,0.262,0.319,0.385,0.703,97.0,L,0,0,0,0,0,1,1,0.09615384615384616,0.06009615384615385,0.002403846153846154,0.019230769230769232,0.13942307692307693,0.07792207792207792,-1,-25,0.0029940119760479044,0.000998003992015968,2
1930,TEX,AL,1.0,-2,2014,-7,-0.7,-2,-0.2,825000.0,Waivers,0.196,0.268,0.33,0.598,66.0,R,0,1,1,1,0,0,3,0.09821428571428571,0.026785714285714284,0.0,0.03571428571428571,0.125,0.0859375,-1,-27,0.0,0.09628610729023385,2
1931,NYY,AL,0.994,1,2014,2,0.2,5,0.5,502700.0,Amateur Draft,0.284,0.318,0.37,0.688,95.0,R,1,0,0,0,0,0,1,0.08641975308641975,0.04938271604938271,0.0,0.012345679012345678,0.1111111111111111,0.047058823529411764,0,-18,0.004975124378109453,0.004975124378109453,2
1932,TBR,AL,0.977,-7,2014,-21,-2.2,-8,-0.9,504200.0,Traded,0.222,0.294,0.32,0.614,77.0,R,0,1,0,0,0,1,2,0.11384615384615385,0.043076923076923075,0.0,0.018461538461538463,0.1076923076923077,0.09418282548476455,5,-56,0.005881488016468166,0.0014703720041170415,2
1933,SDP,NL,1.0,0,2014,-3,-0.3,-1,-0.2,775000.0,Free Agency,0.135,0.238,0.405,0.644,83.0,R,0,1,0,0,0,1,2,0.10810810810810811,0.02702702702702703,0.0,0.08108108108108109,0.10810810810810811,0.11904761904761904,0,-4,0.0,0.0,2
1934,BOS,AL,0.992,4,2014,8,1.1,26,2.8,16000000.0,Free Agency,0.248,0.37,0.419,0.789,120.0,R,0,1,0,0,0,0,1,0.1180722891566265,0.04819277108433735,0.0,0.04096385542168675,0.13253012048192772,0.156,1,-55,0.008341153164424981,0.09592326139088729,3
1935,BOS,AL,0.984,19,2014,17,2.1,32,3.5,556500.0,Free Agency,0.27,0.346,0.361,0.706,98.0,S,0,1,0,0,0,1,2,0.11294765840220386,0.05785123966942149,0.0,0.011019283746556474,0.10192837465564739,0.08088235294117647,2,-48,0.004777830864787386,0.007166746297181079,3
1936,TOR,AL,0.996,-16,2014,4,0.6,23,2.5,3000000.0,Free Agency,0.274,0.317,0.395,0.712,101.0,S,1,0,0,0,0,0,1,0.08316008316008316,0.04573804573804574,0.0,0.02494802494802495,0.14345114345114346,0.06153846153846154,3,-44,0.00330724286186749,0.00330724286186749,3
1937,PHI,NL,0.996,4,2014,2,0.2,6,0.6,1125000.0,Free Agency,0.254,0.27,0.344,0.614,71.0,R,1,1,0,0,0,0,2,0.07377049180327869,0.06557377049180328,0.0,0.00819672131147541,0.05737704918032787,0.0078125,1,-33,0.0034118048447628795,0.013647219379051518,2
1938,MULTIPLE,MLB,0.961,0,2014,-12,-1.4,-9,-1.1,950000.0,Waivers,0.12,0.169,0.157,0.325,-8.0,R,0,1,1,1,1,1,5,0.024096385542168676,0.0,0.0,0.012048192771084338,0.04819277108433735,0.03296703296703297,-1,-25,0.018501387604070305,0.04625346901017577,0
1939,OAK,AL,0.992,-2,2014,13,1.6,29,3.2,505000.0,Traded,0.27,0.361,0.403,0.763,119.0,R,1,0,0,0,0,0,1,0.11948051948051948,0.04935064935064935,0.0025974025974025974,0.025974025974025976,0.14285714285714285,0.12217194570135746,0,-32,0.006895759108148489,0.0034478795540742444,3
1940,CHC,NL,0.964,-2,2014,-13,-1.6,-4,-0.7,502000.0,Traded,0.16,0.248,0.356,0.604,66.0,R,0,1,0,1,0,0,2,0.10222222222222223,0.035555555555555556,0.0,0.05333333333333334,0.14666666666666667,0.09689922480620156,-1,-75,0.01457725947521866,0.02915451895043732,2
1941,BOS,AL,1.0,-1,2014,3,0.6,25,2.6,15000000.0,Free Agency,0.263,0.355,0.517,0.873,141.0,L,0,1,0,0,0,0,1,0.1138996138996139,0.052123552123552123,0.0,0.06756756756756757,0.20077220077220076,0.12458471760797342,0,-20,0.0,0.20930232558139536,3
1942,ARI,NL,0.967,4,2014,6,0.5,16,1.6,500000.0,Amateur Draft,0.261,0.3,0.406,0.706,95.0,R,0,0,1,0,1,0,2,0.10967741935483871,0.04838709677419355,0.01935483870967742,0.01935483870967742,0.08387096774193549,0.04819277108433735,7,-51,0.016195524146054182,0.06919905771495877,2
1943,MIA,NL,0.987,8,2014,23,2.4,43,4.4,505000.0,Amateur Free Agent,0.269,0.317,0.455,0.772,114.0,R,0,0,0,0,0,1,1,0.12743362831858407,0.04601769911504425,0.008849557522123894,0.04070796460176991,0.1504424778761062,0.06699346405228758,2,-123,0.0038220455587830607,0.0007644091117566121,1
1944,MULTIPLE,NL,0.991,-6,2014,-10,-1.2,-4,-0.6,502000.0,Waivers,0.255,0.299,0.333,0.632,72.0,R,1,1,1,1,0,0,4,0.06535947712418301,0.06535947712418301,0.006535947712418301,0.0,0.10457516339869281,0.05454545454545454,0,-18,0.006729475100942127,0.016823687752355317,2
1945,SFG,NL,0.995,-6,2014,2,0.1,15,1.4,10250000.0,Free Agency,0.3,0.342,0.389,0.731,110.0,S,0,0,0,0,0,1,1,0.1462140992167102,0.05483028720626632,0.005221932114882507,0.007832898172323759,0.07049608355091384,0.06053268765133172,10,-28,0.0012901561088891757,0.0012901561088891757,3
1946,MULTIPLE,NL,0.974,-3,2014,-19,-2.3,0,-0.5,4850000.0,Amateur Free Agent,0.261,0.308,0.369,0.677,88.0,L,0,0,0,0,0,1,1,0.12098298676748583,0.04158790170132325,0.007561436672967864,0.017013232514177693,0.07561436672967864,0.05574912891986063,2,-68,0.006029285099052541,0.002583979328165375,2
1947,ATL,NL,0.967,-2,2014,-5,-0.6,-3,-0.4,500000.0,Traded,0.2,0.304,0.25,0.554,60.0,R,0,0,1,0,0,0,1,0.1,0.0,0.025,0.0,0.05,0.1276595744680851,-1,-5,0.0136986301369863,0.0684931506849315,2
1948,BAL,AL,0.998,17,2014,40,4.5,53,5.8,700000.0,Free Agency,0.293,0.373,0.556,0.93,157.0,R,0,1,0,0,0,1,2,0.15088757396449703,0.07692307692307693,0.0,0.0621301775147929,0.14497041420118342,0.10443864229765012,5,-36,0.001457301078402798,0.051005537744097926,1
1949,BOS,AL,0.997,10,2014,15,1.9,36,3.9,12500000.0,Amateur Draft,0.278,0.337,0.376,0.712,99.0,R,0,0,1,0,0,0,1,0.1306715063520871,0.05989110707803993,0.0,0.012704174228675136,0.09618874773139746,0.08374384236453201,0,-24,0.0016847780304944824,0.08086934546373516,3
1950,CIN,NL,0.996,4,2014,-11,-1.4,1,-0.2,875000.0,Free Agency,0.253,0.291,0.353,0.645,80.0,S,1,1,0,0,0,0,2,0.06609195402298851,0.05172413793103448,0.0028735632183908046,0.014367816091954023,0.07471264367816093,0.053763440860215055,-1,-22,0.003875968992248062,0.04909560723514212,2
1951,ATL,NL,0.955,0,2014,0,-0.1,5,0.4,700000.0,Free Agency,0.245,0.304,0.347,0.651,84.0,S,0,0,1,1,1,0,3,0.061224489795918366,0.04081632653061224,0.0,0.02040816326530612,0.061224489795918366,0.07878787878787878,1,-25,0.020172910662824207,0.06340057636887608,2
1952,SFG,NL,0.984,1,2014,19,1.9,41,4.0,16000000.0,Traded,0.277,0.332,0.445,0.777,121.0,R,0,0,0,0,0,1,1,0.16307692307692306,0.04461538461538461,0.015384615384615385,0.03076923076923077,0.11384615384615385,0.07344632768361582,7,-78,0.0035063113604488078,0.0,1
1953,ARI,NL,0.989,1,2014,6,0.6,13,1.3,3250000.0,Traded,0.254,0.34,0.35,0.69,93.0,S,0,0,1,1,1,0,3,0.11864406779661017,0.02824858757062147,0.01694915254237288,0.011299435028248588,0.05649717514124294,0.09950248756218906,5,-16,0.005154639175257732,0.06958762886597938,2
1954,STL,NL,0.981,15,2014,35,3.8,55,5.8,15500000.0,Free Agency,0.263,0.336,0.443,0.779,117.0,R,0,0,0,0,1,0,1,0.10892857142857143,0.06785714285714285,0.0,0.0375,0.13392857142857142,0.09235668789808917,1,-54,0.009055920307901292,0.07395668251452721,1
1955,SFG,NL,0.985,-2,2014,-11,-1.3,-7,-0.9,501000.0,Amateur Draft,0.17,0.224,0.27,0.494,41.0,R,0,0,0,0,0,1,1,0.13,0.07,0.0,0.01,0.03,0.045871559633027525,-1,-20,0.0035714285714285713,0.0035714285714285713,2
1956,KCR,AL,0.992,6,2014,11,1.4,33,3.6,1500000.0,Amateur Free Agent,0.26,0.289,0.403,0.692,91.0,R,1,0,0,0,0,0,1,0.0986159169550173,0.04844290657439446,0.0034602076124567475,0.029411764705882353,0.12110726643598616,0.036303630363036306,1,-63,0.0072103829514500875,0.00400576830636116,3
1957,CIN,NL,0.996,0,2014,-4,-0.6,12,1.0,11000000.0,Traded,0.266,0.306,0.372,0.678,90.0,R,0,0,1,0,0,0,1,0.09523809523809523,0.05411255411255411,0.0,0.017316017316017316,0.11038961038961038,0.04609218436873747,-1,-51,0.0018973531922967463,0.06451000853808937,2
1958,MULTIPLE,MLB,0.992,-13,2014,-18,-1.9,-5,-0.7,8250000.0,Free Agency,0.251,0.288,0.337,0.625,75.0,L,1,0,0,0,0,0,1,0.07396449704142012,0.03550295857988166,0.0029585798816568047,0.014792899408284023,0.10946745562130178,0.03867403314917127,-1,-40,0.006934812760055479,0.004160887656033287,2
1959,MIN,AL,0.973,-8,2014,-7,-0.7,0,0.0,500000.0,Amateur Free Agent,0.219,0.315,0.391,0.705,98.0,R,1,0,0,0,0,0,1,0.14792899408284024,0.047337278106508875,0.0,0.04142011834319527,0.10650887573964497,0.1218274111675127,-1,-26,0.022123893805309734,0.0,2
1960,MIN,AL,0.96,8,2014,18,2.1,38,4.2,2350000.0,Amateur Draft,0.258,0.328,0.423,0.751,110.0,R,0,0,0,1,0,0,1,0.1326923076923077,0.07692307692307693,0.0038461538461538464,0.026923076923076925,0.15384615384615385,0.09106529209621993,1,-56,0.012610340479192938,0.02251846514141596,1
1961,ARI,NL,0.994,5,2014,23,2.5,32,3.4,507000.0,Amateur Draft,0.302,0.353,0.498,0.851,134.0,R,0,0,0,0,0,1,1,0.15471698113207547,0.07169811320754717,0.022641509433962263,0.026415094339622643,0.09056603773584905,0.06620209059233449,11,-27,0.0017091095539224063,0.0034182191078448126,1
1962,SFG,NL,0.995,7,2014,30,3.1,50,5.1,12500000.0,Amateur Draft,0.311,0.364,0.49,0.854,143.0,R,1,1,0,0,0,0,2,0.1316270566727605,0.051188299817184646,0.003656307129798903,0.04021937842778794,0.16270566727605118,0.07768595041322314,-1,-22,0.005041593143433326,0.02352743466935552,1
1963,MULTIPLE,MLB,0.96,6,2014,13,1.3,32,3.2,11000000.0,Traded,0.282,0.321,0.412,0.733,104.0,R,0,0,1,1,0,1,3,0.11567164179104478,0.048507462686567165,0.007462686567164179,0.022388059701492536,0.10820895522388059,0.04537521815008726,2,-54,0.013234077750206782,0.02481389578163772,3
1964,LAD,NL,0.989,-3,2014,28,2.9,49,4.9,3714000.0,Amateur Free Agent,0.296,0.382,0.48,0.863,145.0,R,0,0,0,0,0,1,1,0.16487455197132617,0.06630824372759857,0.016129032258064516,0.02867383512544803,0.12365591397849462,0.1046875,4,-57,0.0024330900243309003,0.0024330900243309003,1
1965,LAA,AL,0.997,5,2014,12,1.5,36,3.9,23000000.0,Free Agency,0.272,0.324,0.466,0.79,126.0,R,0,1,0,1,0,0,2,0.1406003159557662,0.05845181674565561,0.001579778830963665,0.044233807266982623,0.16587677725118483,0.06906474820143885,4,-23,0.002932551319648094,0.07624633431085044,1
1966,OAK,AL,0.975,3,2014,-2,-0.1,7,0.7,2750000.0,Free Agency,0.207,0.296,0.293,0.589,70.0,S,0,0,1,1,1,1,4,0.10606060606060606,0.03535353535353535,0.010101010101010102,0.010101010101010102,0.0707070707070707,0.11160714285714286,2,-31,0.014459822350753975,0.1032844453625284,2
1967,SDP,NL,1.0,-3,2014,-10,-1.2,-5,-0.7,9500000.0,Traded,0.177,0.284,0.315,0.599,74.0,R,0,0,0,0,0,1,1,0.06923076923076923,0.046153846153846156,0.0,0.03076923076923077,0.13846153846153847,0.10967741935483871,0,-16,0.0,0.004366812227074236,2
1968,CLE,AL,0.962,-1,2014,-20,-2.1,-12,-1.4,2250000.0,Free Agency,0.2,0.25,0.297,0.547,53.0,R,0,1,0,0,0,1,2,0.09230769230769231,0.035897435897435895,0.0,0.020512820512820513,0.11282051282051282,0.06132075471698113,0,-38,0.007089684509039347,0.0035448422545196734,2
1969,CHW,AL,0.978,-1,2014,9,1.2,33,3.5,9500000.0,Amateur Free Agent,0.273,0.305,0.408,0.713,103.0,R,0,0,0,0,1,0,1,0.13183279742765272,0.05627009646302251,0.003215434083601286,0.024115755627009645,0.1189710610932476,0.0365296803652968,17,-57,0.010899578549629413,0.08646998982706001,3
1970,MIL,NL,0.963,-9,2014,-5,-0.7,12,1.0,16000000.0,Free Agency,0.285,0.33,0.427,0.757,108.0,R,0,0,0,1,0,0,1,0.0951417004048583,0.0465587044534413,0.0020242914979757085,0.030364372469635626,0.13360323886639677,0.03954802259887006,3,-54,0.009285051067780872,0.011142061281337047,3
1971,LAD,NL,0.961,-8,2014,21,2.1,37,3.7,16000000.0,Traded,0.283,0.369,0.448,0.817,133.0,R,0,0,0,0,1,0,1,0.14253897550111358,0.0779510022271715,0.0,0.028953229398663696,0.15812917594654788,0.109375,9,-28,0.017406440382941687,0.05765883376849434,1
1972,WSN,NL,0.993,3,2014,3,0.2,15,1.4,2095000.0,Traded,0.267,0.299,0.399,0.698,91.0,R,1,0,0,0,0,0,1,0.093841642228739,0.03519061583577713,0.0,0.03225806451612903,0.1378299120234604,0.04709141274238227,0,-40,0.0064516129032258064,0.0025806451612903226,3
1973,TOR,AL,0.996,-6,2014,-3,-0.2,10,1.1,7000000.0,Traded,0.225,0.287,0.448,0.735,105.0,L,0,0,0,0,0,1,1,0.13005780346820808,0.06069364161849711,0.002890173410404624,0.05202312138728324,0.11560693641618497,0.07712765957446809,4,-95,0.0013906271728549575,0.0,3
